price,status,area,rate_per_sqft,property_type,locality,builder_name,rera_approval,bhk_count,socity,company_name,flat_type
18200000,ready to move,1776,10247.0,3 bhk apartment in ashiana anmol,sector 33 sohna,ethos pro realtors,False,3,ashiana anmol,ashiana,apartment
12100000,ready to move,1180,10254.0,3 bhk apartment in ashiana anmol,sector 33 sohna,empire makers consulting rera 315,False,3,ashiana anmol,ashiana,apartment
18200000,ready to move,1776,10247.0,3 bhk apartment in ashiana anmol,sector 33 sohna,empire makers consulting rera 315,False,3,ashiana anmol,ashiana,apartment
19300000,ready to move,1884,10244.0,3 bhk apartment in ashiana anmol,sector 33 sohna,empire makers consulting rera 315,False,3,ashiana anmol,ashiana,apartment
12900000,ready to move,1262,10221.0,3 bhk apartment in ashiana anmol,sector 33 sohna,empire makers consulting rera 315,False,3,ashiana anmol,ashiana,apartment
10200000,ready to move,996,10240.0,3 bhk apartment in ashiana anmol,sector 33 sohna,empire makers consulting rera 315,False,3,ashiana anmol,ashiana,apartment
15600000,ready to move,1527,10216.0,3 bhk apartment in ashiana anmol,sector 33 sohna,empire makers consulting rera 315,False,3,ashiana anmol,ashiana,apartment
8141000,ready to move,780,10437.0,2 bhk apartment in ashiana anmol,sector 33 sohna,empire makers consulting rera 315,False,2,ashiana anmol,ashiana,apartment
8141000,ready to move,780,10437.0,2 bhk apartment in ashiana anmol,sector 33 sohna,home,False,2,ashiana anmol,ashiana,apartment
19900000,ready to move,1410,14184.0,2 bhk apartment in bptp terra,sector 37d,properties for sale in gurgaon,False,2,bptp terra,bptp,apartment
31000000,ready to move,2191,14184.0,4 bhk apartment in bptp terra,sector 37d,empire makers consulting rera 315,False,4,bptp terra,bptp,apartment
31000000,ready to move,2191,14184.0,4 bhk apartment in bptp terra,sector 37d,rainbow homz consultancy,False,4,bptp terra,bptp,apartment
19900000,ready to move,1410,14184.0,2 bhk apartment in bptp terra,sector 37d,rainbow homz consultancy,False,2,bptp terra,bptp,apartment
26600000,ready to move,1877,14184.0,3 bhk apartment in bptp terra,sector 37d,rainbow homz consultancy,False,3,bptp terra,bptp,apartment
25600000,ready to move,1811,14184.0,3 bhk apartment in bptp terra,sector 37d,rainbow homz consultancy,False,3,bptp terra,bptp,apartment
23900000,ready to move,1691,14184.0,3 bhk apartment in bptp terra,sector 37d,rainbow homz consultancy,False,3,bptp terra,bptp,apartment
25900000,ready to move,1832,14184.0,3 bhk apartment in bptp terra,sector 37d,rainbow homz consultancy,False,3,bptp terra,bptp,apartment
28300000,ready to move,1998,14184.0,4 bhk apartment in bptp terra,sector 37d,rainbow homz consultancy,False,4,bptp terra,bptp,apartment
35000000,ready to move,3078,11371.0,4 bhk independent floor in crs homes 3,sector 27,rainbow homz consultancy,False,4,crs homes 3,crs,floor
35000000,ready to move,3078,11371.0,4 bhk independent floor in crs homes 3,sector 27,home,False,4,crs homes 3,crs,floor
52500000,under construction,3610,14542.0,4 bhk apartment in crs homes 4,dlf phase 3,property in gurgaon,True,4,crs homes 4,crs,apartment
52500000,under construction,3610,14542.0,4 bhk apartment in crs homes 4,dlf phase 3,properties for sale in gurgaon,True,4,crs homes 4,crs,apartment
52500000,under construction,3610,14542.0,4 bhk apartment in crs homes 4,dlf phase 3,crs alliance pvt ltd,True,4,crs homes 4,crs,apartment
50000000,under construction,4518,11066.0,4 bhk apartment in crs homes 2,dlf phase 3,crs alliance pvt ltd,True,4,crs homes 2,crs,apartment
31000000,ready to move,2700,11481.0,3 bhk independent floor in crs homes 1,sector 43,crs alliance pvt ltd,False,3,crs homes 1,crs,floor
2253000,under construction,563,4003.0,2 bhk apartment in gls south avenue,sector 92,crs alliance pvt ltd,True,2,gls south avenue,gls,apartment
2291000,under construction,573,4006.0,2 bhk apartment in gls south avenue,sector 92,crs alliance pvt ltd,True,2,gls south avenue,gls,apartment
17200000,ready to move,1593,10850.0,residential plot in rof normanton park,sector 36 sohna,crs alliance pvt ltd,True,0,rof normanton park,rof,plot
17500000,ready to move,1620,10850.0,residential plot in rof normanton park,sector 36 sohna,real investment consulting company,True,0,rof normanton park,rof,plot
13900000,ready to move,1287,10850.0,residential plot in rof normanton park,sector 36 sohna,real investment consulting company,True,0,rof normanton park,rof,plot
12400000,ready to move,1152,10850.0,residential plot in rof normanton park,sector 36 sohna,aab realty,True,0,rof normanton park,rof,plot
14600000,ready to move,1350,10850.0,residential plot in rof normanton park,sector 36 sohna,aab realty,True,0,rof normanton park,rof,plot
27500000,under construction,1250,22000.0,1 bhk apartment in krisumi waterside residence,sector 36a,home,True,1,krisumi waterside residence,krisumi,apartment
22000000,under construction,1000,22000.0,1 bhk apartment in krisumi waterside residence,sector 36a,property in gurgaon,True,1,krisumi waterside residence,krisumi,apartment
54000000,under construction,2700,20000.0,3 bhk apartment in krisumi waterside residence,sector 36a,properties for sale in gurgaon,True,3,krisumi waterside residence,krisumi,apartment
45000000,under construction,2250,20000.0,3 bhk apartment in krisumi waterside residence,sector 36a,upscale landholdings,True,3,krisumi waterside residence,krisumi,apartment
35000000,under construction,1750,20000.0,2 bhk apartment in krisumi waterside residence,sector 36a,upscale landholdings,True,2,krisumi waterside residence,krisumi,apartment
39200000,under construction,1964,19959.0,2 bhk apartment in krisumi waterside residence,sector 36a,upscale landholdings,True,2,krisumi waterside residence,krisumi,apartment
39900000,under construction,3100,12903.0,4 bhk apartment in elan the presidential,sector 106,upscale landholdings,True,4,elan the presidential,elan,apartment
33400000,under construction,2600,12884.0,3 bhk apartment in elan the presidential,sector 106,upscale landholdings,True,3,elan the presidential,elan,apartment
52700000,under construction,4100,12878.0,5 bhk apartment in elan the presidential,sector 106,upscale landholdings,True,5,elan the presidential,elan,apartment
29900000,ready to move,2300,13000.0,4 bhk apartment in unitown trehan luxury floor 63,sector 63,census consultant,False,4,unitown trehan luxury floor 63,unitown,apartment
20700000,ready to move,1593,13000.0,3 bhk apartment in unitown trehan luxury floor 63,sector 63,census consultant,False,3,unitown trehan luxury floor 63,unitown,apartment
19800000,ready to move,1473,13450.0,1 bhk apartment in m3m sky lofts,sector 71,census consultant,False,1,m3m sky lofts,m3m,apartment
9401000,ready to move,699,13450.0,1 bhk apartment in m3m sky lofts,sector 71,upscale landholdings,False,1,m3m sky lofts,m3m,apartment
9630000,ready to move,716,13450.0,1 bhk apartment in m3m sky lofts,sector 71,upscale landholdings,False,1,m3m sky lofts,m3m,apartment
9186000,ready to move,683,13450.0,1 bhk apartment in m3m sky lofts,sector 71,upscale landholdings,False,1,m3m sky lofts,m3m,apartment
19900000,under construction,1503,13274.0,3 bhk apartment in mrg crown,sector 106,upscale landholdings,True,3,mrg crown,mrg,apartment
18000000,under construction,1359,13274.0,3 bhk apartment in mrg crown,sector 106,upscale landholdings,True,3,mrg crown,mrg,apartment
21100000,under construction,1593,13275.0,3 bhk apartment in mrg crown,sector 106,upscale landholdings,True,3,mrg crown,mrg,apartment
29500000,ready to move,2450,12041.0,4 bhk apartment in 4s 4s aradhya homes,sector 67,upscale landholdings,False,4,4s 4s aradhya homes,4s,apartment
43900000,under construction,2440,18000.0,4 bhk apartment in puri diplomatic residences,sector 111,upscale landholdings,True,4,puri diplomatic residences,puri,apartment
41000000,under construction,2282,18000.0,3 bhk apartment in puri diplomatic residences,sector 111,property in gurgaon,True,3,puri diplomatic residences,puri,apartment
19800000,ready to move,1473,13450.0,1 bhk apartment in m3m sky lofts,sector 71,properties for sale in gurgaon,False,1,m3m sky lofts,m3m,apartment
29900000,ready to move,2300,13000.0,4 bhk apartment in unitown trehan luxury floor 63,sector 63,upscale landholdings,False,4,unitown trehan luxury floor 63,unitown,apartment
20700000,ready to move,1593,13000.0,3 bhk apartment in unitown trehan luxury floor 63,sector 63,upscale landholdings,False,3,unitown trehan luxury floor 63,unitown,apartment
52700000,under construction,2510,21000.0,4 bhk apartment in m3m m3m crown,sector 111,upscale landholdings,True,4,m3m m3m crown,m3m,apartment
42800000,under construction,2380,18000.0,3 bhk apartment in puri diplomatic residences,sector 111,upscale landholdings,True,3,puri diplomatic residences,puri,apartment
25500000,ready to move,2300,11087.0,4 bhk apartment in 4s 4s aradhya homes,sector 67,upscale landholdings,False,4,4s 4s aradhya homes,4s,apartment
26400000,ready to move,2400,11000.0,4 bhk apartment in tulip purple,sector 69,upscale landholdings,False,4,tulip purple,tulip,apartment
26500000,ready to move,3762,7044.0,4 bhk independent floor in ansal sushant lok i,sector 43,upscale landholdings,False,4,ansal sushant lok i,ansal,floor
85200000,ready to move,2246,37978.0,2 bhk apartment in dlf the crest,sector 54,upscale landholdings,False,2,dlf the crest,dlf,apartment
217600000,ready to move,6221,34994.0,5 bhk apartment in dlf the crest,sector 54,upscale landholdings,False,5,dlf the crest,dlf,apartment
117000000,ready to move,3081,37977.0,4 bhk apartment in dlf the crest,sector 54,home,False,4,dlf the crest,dlf,apartment
233400000,ready to move,6147,37978.0,5 bhk apartment in dlf the crest,sector 54,property in gurgaon,False,5,dlf the crest,dlf,apartment
75300000,ready to move,3141,24000.0,3 bhk apartment in dlf the crest,sector 54,properties for sale in gurgaon,False,3,dlf the crest,dlf,apartment
84400000,ready to move,3518,24000.0,3 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,3,dlf the crest,dlf,apartment
102000000,ready to move,2686,37978.0,3 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,3,dlf the crest,dlf,apartment
134400000,ready to move,3541,37977.0,4 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,4,dlf the crest,dlf,apartment
82600000,ready to move,3065,26950.0,4 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,4,dlf the belaire,dlf,apartment
134200000,ready to move,3536,37978.0,4 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,4,dlf the crest,dlf,apartment
78600000,ready to move,2917,26950.0,4 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,4,dlf the belaire,dlf,apartment
134100000,ready to move,3532,37978.0,4 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,4,dlf the crest,dlf,apartment
134000000,ready to move,3529,37977.0,4 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,4,dlf the crest,dlf,apartment
110400000,ready to move,4098,26950.0,4 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,4,dlf the belaire,dlf,apartment
152700000,ready to move,4022,37978.0,4 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,4,dlf the crest,dlf,apartment
43900000,under construction,2440,18000.0,4 bhk apartment in puri diplomatic residences,sector 111,bharat hotels infrastructure,True,4,puri diplomatic residences,puri,apartment
78300000,ready to move,2908,26950.0,4 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,4,dlf the belaire,dlf,apartment
92500000,ready to move,2644,34984.0,3 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,3,dlf the crest,dlf,apartment
42800000,under construction,2380,18000.0,3 bhk apartment in puri diplomatic residences,sector 111,bharat hotels infrastructure,True,3,puri diplomatic residences,puri,apartment
113100000,ready to move,4200,26950.0,4 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,4,dlf the belaire,dlf,apartment
101500000,ready to move,2673,37977.0,3 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,3,dlf the crest,dlf,apartment
118300000,ready to move,3116,37978.0,4 bhk apartment in dlf the crest,sector 54,home,False,4,dlf the crest,dlf,apartment
77200000,ready to move,2867,26949.0,4 bhk apartment in dlf the belaire,sector 54,property in gurgaon,False,4,dlf the belaire,dlf,apartment
148300000,ready to move,3907,37978.0,4 bhk apartment in dlf the crest,sector 54,properties for sale in gurgaon,False,4,dlf the crest,dlf,apartment
115100000,ready to move,4272,26950.0,4 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,4,dlf the belaire,dlf,apartment
90000000,ready to move,2370,37977.0,2 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,2,dlf the crest,dlf,apartment
119000000,ready to move,3134,37978.0,3 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,3,dlf the crest,dlf,apartment
77000000,ready to move,2858,26950.0,4 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,4,dlf the belaire,dlf,apartment
67300000,ready to move,2500,26950.0,3 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,3,dlf the belaire,dlf,apartment
45700000,under construction,2410,19000.0,3 bhk apartment in emaar urban oasis,sector 62,bharat hotels infrastructure,True,3,emaar urban oasis,emaar,apartment
92400000,ready to move,3430,26949.0,4 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,4,dlf the belaire,dlf,apartment
57700000,under construction,3039,19000.0,4 bhk apartment in emaar urban oasis,sector 62,bharat hotels infrastructure,True,4,emaar urban oasis,emaar,apartment
110100000,ready to move,4089,26950.0,4 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,4,dlf the belaire,dlf,apartment
42900000,under construction,2262,19000.0,3 bhk apartment in emaar urban oasis,sector 62,bharat hotels infrastructure,True,3,emaar urban oasis,emaar,apartment
78100000,ready to move,2900,26950.0,4 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,4,dlf the belaire,dlf,apartment
109700000,ready to move,4072,26950.0,4 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,4,dlf the belaire,dlf,apartment
72200000,under construction,3800,19000.0,4 bhk apartment in emaar urban oasis,sector 62,bharat hotels infrastructure,True,4,emaar urban oasis,emaar,apartment
80800000,ready to move,3000,26950.0,3 bhk apartment in dlf the belaire,sector 54,bharat hotels infrastructure,False,3,dlf the belaire,dlf,apartment
39300000,under construction,1967,20000.0,3 bhk apartment in krisumi waterfall residences,sector 36a,bharat hotels infrastructure,True,3,krisumi waterfall residences,krisumi,apartment
39500000,under construction,1976,20000.0,3 bhk apartment in krisumi waterfall residences,sector 36a,bharat hotels infrastructure,True,3,krisumi waterfall residences,krisumi,apartment
39500000,under construction,1975,20000.0,3 bhk apartment in krisumi waterfall residences,sector 36a,bharat hotels infrastructure,True,3,krisumi waterfall residences,krisumi,apartment
127000000,under construction,6353,20000.0,4 bhk apartment in krisumi waterfall residences,sector 36a,home,True,4,krisumi waterfall residences,krisumi,apartment
38900000,under construction,1946,20000.0,3 bhk apartment in krisumi waterfall residences,sector 36a,property in gurgaon,True,3,krisumi waterfall residences,krisumi,apartment
50000000,under construction,2503,20000.0,3 bhk apartment in krisumi waterfall residences,sector 36a,properties for sale in gurgaon,True,3,krisumi waterfall residences,krisumi,apartment
39100000,under construction,1955,20000.0,3 bhk apartment in krisumi waterfall residences,sector 36a,bharat hotels infrastructure,True,3,krisumi waterfall residences,krisumi,apartment
50500000,under construction,2528,20000.0,3 bhk apartment in krisumi waterfall residences,sector 36a,bharat hotels infrastructure,True,3,krisumi waterfall residences,krisumi,apartment
50700000,under construction,2538,20000.0,3 bhk apartment in krisumi waterfall residences,sector 36a,bharat hotels infrastructure,True,3,krisumi waterfall residences,krisumi,apartment
88600000,under construction,4430,20000.0,4 bhk apartment in krisumi waterfall residences,sector 36a,bharat hotels infrastructure,True,4,krisumi waterfall residences,krisumi,apartment
117400000,ready to move,3092,37978.0,4 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,4,dlf the crest,dlf,apartment
117200000,ready to move,3088,37978.0,4 bhk apartment in dlf the crest,sector 54,bharat hotels infrastructure,False,4,dlf the crest,dlf,apartment
1899000,under construction,464,4102.0,2 bhk apartment in supertech the valley,sector 78,bharat hotels infrastructure,True,2,supertech the valley,supertech,apartment
2209000,under construction,540,4099.0,2 bhk apartment in supertech the valley,sector 78,bharat hotels infrastructure,True,2,supertech the valley,supertech,apartment
1477000,under construction,357,4151.0,1 bhk apartment in supertech the valley,sector 78,bharat hotels infrastructure,True,1,supertech the valley,supertech,apartment
2627000,under construction,645,4079.0,3 bhk apartment in supertech the valley,sector 78,shree realstic one,True,3,supertech the valley,supertech,apartment
1616000,ready to move,404,4000.0,1 bhk apartment in supertech basera,sector 79,shree realstic one,False,1,supertech basera,supertech,apartment
1432000,under construction,350,4094.0,1 bhk apartment in supertech the valley,sector 78,shree realstic one,True,1,supertech the valley,supertech,apartment
2368000,ready to move,592,4000.0,2 bhk apartment in supertech basera,sector 79,shree realstic one,False,2,supertech basera,supertech,apartment
2316000,under construction,571,4056.0,2 bhk apartment in supertech the valley,sector 78,shree realstic one,True,2,supertech the valley,supertech,apartment
2184000,ready to move,546,4000.0,2 bhk apartment in supertech basera,sector 79,shree realstic one,False,2,supertech basera,supertech,apartment
2314000,under construction,643,3600.0,3 bhk apartment in gls arawali homes 2,sector 4 sohna,shree realstic one,True,3,gls arawali homes 2,gls,apartment
2322000,under construction,645,3600.0,3 bhk apartment in gls arawali homes 2,sector 4 sohna,shree realstic one,True,3,gls arawali homes 2,gls,apartment
2044000,under construction,554,3689.0,2 bhk apartment in breez global hill view,sector 11 sohna,home,True,2,breez global hill view,breez,apartment
2150000,under construction,585,3675.0,2 bhk apartment in breez global hill view,sector 11 sohna,property in gurgaon,True,2,breez global hill view,breez,apartment
1985000,ready to move,584,3400.0,2 bhk apartment in pivotal devaan,sector 84,properties for sale in gurgaon,False,2,pivotal devaan,pivotal,apartment
1982000,ready to move,583,3400.0,2 bhk apartment in pivotal devaan,sector 84,shree realstic one,False,2,pivotal devaan,pivotal,apartment
5560000,under construction,1082,5144.0,3 bhk apartment in signature global park 4 and 5,sector 36 sohna,shree realstic one,True,3,signature global park 4 and 5,signature,apartment
2071000,ready to move,605,3424.0,2 bhk apartment in suncity avenue 102,sector 102,shree realstic one,False,2,suncity avenue 102,suncity,apartment
2127000,ready to move,632,3367.0,2 bhk apartment in suncity avenue 102,sector 102,shree realstic one,False,2,suncity avenue 102,suncity,apartment
2160000,ready to move,540,4000.0,2 bhk apartment in rof aalayas,sector 102,shree realstic one,False,2,rof aalayas,rof,apartment
13600000,ready to move,2095,6500.0,3 bhk apartment in ats kocoon,sector 109,shree realstic one,False,3,ats kocoon,ats,apartment
11300000,ready to move,1745,6500.0,3 bhk apartment in ats kocoon,sector 109,shree realstic one,False,3,ats kocoon,ats,apartment
19700000,ready to move,3045,6500.0,4 bhk apartment in ats kocoon,sector 109,shree realstic one,False,4,ats kocoon,ats,apartment
13200000,ready to move,2043,6500.0,3 bhk apartment in ats kocoon,sector 109,shree realstic one,False,3,ats kocoon,ats,apartment
12500000,ready to move,1925,6500.0,3 bhk apartment in ats kocoon,sector 109,shree realstic one,False,3,ats kocoon,ats,apartment
27400000,ready to move,2550,10775.0,3 bhk apartment in adani m2k oyster grande,sector 102,shree realstic one,False,3,adani m2k oyster grande,adani,apartment
50100000,ready to move,4650,10775.0,4 bhk apartment in adani m2k oyster grande,sector 102,shree realstic one,False,4,adani m2k oyster grande,adani,apartment
51100000,ready to move,4750,10774.0,4 bhk apartment in adani m2k oyster grande,sector 102,shree realstic one,False,4,adani m2k oyster grande,adani,apartment
20300000,ready to move,1889,10775.0,3 bhk apartment in adani m2k oyster grande,sector 102,right concepte,False,3,adani m2k oyster grande,adani,apartment
18100000,ready to move,1689,10775.0,3 bhk apartment in adani m2k oyster grande,sector 102,right concepte,False,3,adani m2k oyster grande,adani,apartment
20400000,ready to move,1898,10775.0,3 bhk apartment in adani m2k oyster grande,sector 102,right concepte,False,3,adani m2k oyster grande,adani,apartment
18300000,ready to move,1699,10774.0,3 bhk apartment in adani m2k oyster grande,sector 102,right concepte,False,3,adani m2k oyster grande,adani,apartment
20300000,ready to move,1889,10775.0,3 bhk apartment in adani m2k oyster grande,sector 102,home,False,3,adani m2k oyster grande,adani,apartment
18100000,ready to move,1689,10775.0,3 bhk apartment in adani m2k oyster grande,sector 102,property in gurgaon,False,3,adani m2k oyster grande,adani,apartment
20400000,ready to move,1898,10775.0,3 bhk apartment in adani m2k oyster grande,sector 102,properties for sale in gurgaon,False,3,adani m2k oyster grande,adani,apartment
18200000,ready to move,1698,10775.0,3 bhk apartment in adani m2k oyster grande,sector 102,right concepte,False,3,adani m2k oyster grande,adani,apartment
49000000,ready to move,4548,10775.0,4 bhk apartment in adani m2k oyster grande,sector 102,right concepte,False,4,adani m2k oyster grande,adani,apartment
27700000,ready to move,2579,10774.0,3 bhk apartment in adani m2k oyster grande,sector 102,right concepte,False,3,adani m2k oyster grande,adani,apartment
63200000,ready to move,5870,10774.0,5 bhk apartment in adani m2k oyster grande,sector 102,right concepte,False,5,adani m2k oyster grande,adani,apartment
27900000,ready to move,2598,10775.0,3 bhk apartment in adani m2k oyster grande,sector 102,right concepte,False,3,adani m2k oyster grande,adani,apartment
14000000,under construction,1171,12000.0,2 bhk apartment in m3m antalya hills,sector 79,right concepte,True,2,m3m antalya hills,m3m,apartment
13600000,under construction,1138,12000.0,2 bhk apartment in m3m antalya hills,sector 79,right concepte,True,2,m3m antalya hills,m3m,apartment
18300000,under construction,1528,12000.0,3 bhk apartment in m3m antalya hills,sector 79,right concepte,True,3,m3m antalya hills,m3m,apartment
19700000,under construction,1642,12000.0,3 bhk apartment in m3m antalya hills,sector 79,impex estates india private limited,True,3,m3m antalya hills,m3m,apartment
14500000,under construction,1213,12000.0,2 bhk apartment in m3m antalya hills,sector 79,impex estates india private limited,True,2,m3m antalya hills,m3m,apartment
18200000,under construction,1518,12000.0,3 bhk apartment in m3m antalya hills,sector 79,impex estates india private limited,True,3,m3m antalya hills,m3m,apartment
81100000,ready to move,5643,14389.0,residential plot in bptp astaire garden plots,sector 70a,impex estates india private limited,False,0,bptp astaire garden plots,bptp,plot
45300000,ready to move,3150,14389.0,residential plot in bptp astaire garden plots,sector 70a,impex estates india private limited,False,0,bptp astaire garden plots,bptp,plot
103600000,ready to move,7200,14389.0,residential plot in bptp astaire garden plots,sector 70a,impex estates india private limited,False,0,bptp astaire garden plots,bptp,plot
43200000,ready to move,3006,14389.0,residential plot in bptp astaire garden plots,sector 70a,upscale landholdings,False,0,bptp astaire garden plots,bptp,plot
37500000,ready to move,2610,14388.0,residential plot in bptp astaire garden plots,sector 70a,upscale landholdings,False,0,bptp astaire garden plots,bptp,plot
43200000,ready to move,3006,14389.0,residential plot in bptp astaire garden plots,sector 70a,home,False,0,bptp astaire garden plots,bptp,plot
37500000,ready to move,2610,14388.0,residential plot in bptp astaire garden plots,sector 70a,property in gurgaon,False,0,bptp astaire garden plots,bptp,plot
61100000,ready to move,4248,14389.0,residential plot in bptp astaire garden plots,sector 70a,properties for sale in gurgaon,False,0,bptp astaire garden plots,bptp,plot
64700000,ready to move,4500,14389.0,residential plot in bptp astaire garden plots,sector 70a,upscale landholdings,False,0,bptp astaire garden plots,bptp,plot
33600000,ready to move,2340,14389.0,residential plot in bptp astaire garden plots,sector 70a,upscale landholdings,False,0,bptp astaire garden plots,bptp,plot
139300000,ready to move,9684,14388.0,residential plot in bptp astaire garden plots,sector 70a,upscale landholdings,False,0,bptp astaire garden plots,bptp,plot
97900000,ready to move,6804,14388.0,residential plot in bptp astaire garden plots,sector 70a,upscale landholdings,False,0,bptp astaire garden plots,bptp,plot
70500000,ready to move,4905,14389.0,residential plot in bptp astaire garden plots,sector 70a,upscale landholdings,False,0,bptp astaire garden plots,bptp,plot
77900000,ready to move,5418,14388.0,residential plot in bptp astaire garden plots,sector 70a,upscale landholdings,False,0,bptp astaire garden plots,bptp,plot
32300000,ready to move,2250,14389.0,residential plot in bptp astaire garden plots,sector 70a,upscale landholdings,False,0,bptp astaire garden plots,bptp,plot
35000000,ready to move,1711,20455.0,3 bhk apartment in sobha city,sector 108,upscale landholdings,False,3,sobha city,sobha,apartment
27500000,ready to move,1381,19913.0,2 bhk apartment in sobha city,sector 108,upscale landholdings,False,2,sobha city,sobha,apartment
40000000,ready to move,2072,19305.0,3 bhk apartment in sobha city,sector 108,upscale landholdings,False,3,sobha city,sobha,apartment
27200000,ready to move,4455,6111.0,residential plot in bptp amstoria lutyens plots,sector 102,surender properties,False,0,bptp amstoria lutyens plots,bptp,plot
28000000,ready to move,4590,6111.0,residential plot in bptp amstoria lutyens plots,sector 102,surender properties,False,0,bptp amstoria lutyens plots,bptp,plot
13700000,ready to move,2250,6111.0,residential plot in bptp amstoria lutyens plots,sector 102,surender properties,False,0,bptp amstoria lutyens plots,bptp,plot
16600000,ready to move,2727,6111.0,residential plot in bptp amstoria lutyens plots,sector 102,shree realstic one,False,0,bptp amstoria lutyens plots,bptp,plot
12300000,ready to move,2025,6111.0,residential plot in bptp amstoria lutyens plots,sector 102,shree realstic one,False,0,bptp amstoria lutyens plots,bptp,plot
11300000,ready to move,1296,8761.0,residential plot in meffier golden park,sector 4 sohna,shree realstic one,True,0,meffier golden park,meffier,plot
72600000,under construction,3230,22500.0,4 bhk apartment in m3m mansion,sector 113,home,True,4,m3m mansion,m3m,apartment
60700000,under construction,2700,22500.0,4 bhk apartment in m3m mansion,sector 113,property in gurgaon,True,4,m3m mansion,m3m,apartment
76800000,under construction,3415,22500.0,4 bhk apartment in m3m mansion,sector 113,properties for sale in gurgaon,True,4,m3m mansion,m3m,apartment
66200000,under construction,2945,22500.0,4 bhk apartment in m3m mansion,sector 113,valuemax advisors consulting pvt ltd,True,4,m3m mansion,m3m,apartment
45500000,under construction,2077,21932.0,3 bhk apartment in m3m mansion,sector 113,valuemax advisors consulting pvt ltd,True,3,m3m mansion,m3m,apartment
50500000,under construction,2336,21656.0,3 bhk apartment in m3m mansion,sector 113,valuemax advisors consulting pvt ltd,True,3,m3m mansion,m3m,apartment
67500000,under construction,3000,22500.0,4 bhk apartment in m3m mansion,sector 113,valuemax advisors consulting pvt ltd,True,4,m3m mansion,m3m,apartment
51200000,under construction,2350,21825.0,3 bhk apartment in m3m mansion,sector 113,valuemax advisors consulting pvt ltd,True,3,m3m mansion,m3m,apartment
70300000,under construction,3125,22499.0,4 bhk apartment in m3m mansion,sector 113,valuemax advisors consulting pvt ltd,True,4,m3m mansion,m3m,apartment
37600000,under construction,1795,21000.0,3 bhk apartment in m3m m3m crown,sector 111,valuemax advisors consulting pvt ltd,True,3,m3m m3m crown,m3m,apartment
47200000,under construction,2248,21000.0,4 bhk apartment in m3m m3m crown,sector 111,valuemax advisors consulting pvt ltd,True,4,m3m m3m crown,m3m,apartment
32600000,under construction,1555,21000.0,3 bhk apartment in m3m m3m crown,sector 111,valuemax advisors consulting pvt ltd,True,3,m3m m3m crown,m3m,apartment
52700000,under construction,2510,21000.0,4 bhk apartment in m3m m3m crown,sector 111,valuemax advisors consulting pvt ltd,True,4,m3m m3m crown,m3m,apartment
41000000,under construction,2282,18000.0,3 bhk apartment in puri diplomatic residences,sector 111,valuemax advisors consulting pvt ltd,True,3,puri diplomatic residences,puri,apartment
43900000,under construction,2440,18000.0,4 bhk apartment in puri diplomatic residences,sector 111,valuemax advisors consulting pvt ltd,True,4,puri diplomatic residences,puri,apartment
42800000,under construction,2380,18000.0,3 bhk apartment in puri diplomatic residences,sector 111,valuemax advisors consulting pvt ltd,True,3,puri diplomatic residences,puri,apartment
37500000,under construction,2275,16500.0,5 bhk apartment in elan the presidential,sector 106,valuemax advisors consulting pvt ltd,True,5,elan the presidential,elan,apartment
27900000,under construction,1692,16500.0,4 bhk apartment in elan the presidential,sector 106,valuemax advisors consulting pvt ltd,True,4,elan the presidential,elan,apartment
67600000,under construction,4100,16500.0,5 bhk apartment in elan the presidential,sector 106,valuemax advisors consulting pvt ltd,True,5,elan the presidential,elan,apartment
44800000,under construction,2717,16500.0,4 bhk apartment in elan the presidential,sector 106,valuemax advisors consulting pvt ltd,True,4,elan the presidential,elan,apartment
79900000,under construction,3950,20253.0,4 bhk apartment in dlf the arbour,sector 63,home,True,4,dlf the arbour,dlf,apartment
